tmp:1022.976, loss:1765.6862
tmp:28.89555034723665, loss:1138.2935
tmp:28.866654796889414, loss:1434.1613
tmp:28.837788142092524, loss:1460.4008
tmp:28.808950353950433, loss:1302.2815
tmp:28.78014140359648, loss:1345.5302
tmp:28.751361262192884, loss:1435.1459
tmp:28.722609900930692, loss:1495.3302
tmp:28.69388729102976, loss:1140.9177
tmp:28.66519340373873, loss:1516.4053
tmp:28.63652821033499, loss:1320.3003
tmp:28.607891682124656, loss:1287.9672
tmp:28.57928379044253, loss:1347.0829
tmp:28.55070450665209, loss:1409.527
tmp:28.522153802145436, loss:1456.529
tmp:28.49363164834329, loss:1386.0751
tmp:28.465138016694947, loss:1359.9803
tmp:28.43667287867825, loss:1353.8605
tmp:28.40823620579957, loss:1308.1428
tmp:28.379827969593773, loss:1478.7891
tmp:28.35144814162418, loss:1549.7615
tmp:28.323096693482555, loss:1466.2084
tmp:28.29477359678907, loss:1416.2871
tmp:28.266478823192283, loss:1454.2576
tmp:28.238212344369092, loss:1391.6013
tmp:28.209974132024723, loss:1318.5718
tmp:28.181764157892697, loss:1336.3518
tmp:28.153582393734805, loss:1214.2837
tmp:28.12542881134107, loss:1410.2987
tmp:28.09730338252973, loss:1398.1584
tmp:28.0692060791472, loss:1325.3197
tmp:28.04113687306805, loss:1450.7047
tmp:28.013095736194984, loss:1252.6779
tmp:27.98508264045879, loss:1242.4148
tmp:27.95709755781833, loss:1358.9032
tmp:27.929140460260513, loss:1438.3973
tmp:27.901211319800254, loss:1364.6278
tmp:27.873310108480453, loss:1426.7815
tmp:27.845436798371974, loss:1360.443
tmp:27.8175913615736, loss:1379.2208
tmp:27.78977377021203, loss:1379.6504
tmp:27.761983996441817, loss:1293.9312
tmp:27.734222012445375, loss:1351.2932
tmp:27.70648779043293, loss:1259.1265
tmp:27.6787813026425, loss:1164.3738
tmp:27.651102521339855, loss:1319.7462
tmp:27.623451418818515, loss:1301.4963
tmp:27.595827967399696, loss:1228.3534
tmp:27.568232139432297, loss:1531.763
tmp:27.540663907292863, loss:1269.8638
tmp:27.51312324338557, loss:1318.7982
tmp:27.485610120142187, loss:1392.6958
tmp:27.458124510022046, loss:1262.6663
tmp:27.430666385512023, loss:1436.2676
tmp:27.40323571912651, loss:1285.8169
tmp:27.375832483407383, loss:1353.5988
tmp:27.348456650923975, loss:1380.6356
tmp:27.32110819427305, loss:1354.3418
tmp:27.29378708607878, loss:1489.9598
tmp:27.2664932989927, loss:1446.4639
tmp:27.239226805693708, loss:1305.3214
tmp:27.211987578888014, loss:1355.6663
tmp:27.184775591309126, loss:1402.4559
tmp:27.157590815717818, loss:1318.727
tmp:27.1304332249021, loss:1489.5327
tmp:27.103302791677198, loss:1315.4564
tmp:27.07619948888552, loss:1492.7754
tmp:27.049123289396636, loss:1299.1675
tmp:27.022074166107238, loss:1218.5884
tmp:26.99505209194113, loss:1398.3273
tmp:26.96805703984919, loss:1293.5386
tmp:26.94108898280934, loss:1369.9265
tmp:26.91414789382653, loss:1371.1146
tmp:26.887233745932704, loss:1099.513
tmp:26.860346512186773, loss:1340.2002
tmp:26.833486165674586, loss:1263.6104
tmp:26.80665267950891, loss:1449.9591
tmp:26.779846026829404, loss:1176.8158
tmp:26.753066180802573, loss:1460.4529
tmp:26.72631311462177, loss:1283.3752
tmp:26.69958680150715, loss:1360.138
tmp:26.672887214705643, loss:1158.6823
tmp:26.646214327490938, loss:1329.951
tmp:26.619568113163446, loss:1423.7449
tmp:26.592948545050284, loss:1472.111
tmp:26.566355596505232, loss:1270.3411
tmp:26.53978924090873, loss:1359.7115
tmp:26.513249451667818, loss:1272.7114
tmp:26.48673620221615, loss:1373.8303
tmp:26.460249466013934, loss:1353.0767
tmp:26.433789216547922, loss:1211.3779
tmp:26.407355427331375, loss:1233.5624
tmp:26.380948071904044, loss:1432.2306
tmp:26.35456712383214, loss:1307.8003
tmp:26.32821255670831, loss:1321.9104
tmp:26.3018843441516, loss:1339.3473
tmp:26.27558245980745, loss:1344.9421
tmp:26.249306877347642, loss:1280.1711
tmp:26.223057570470296, loss:1578.1143
tmp:26.196834512899827, loss:1206.4501
tmp:26.170637678386928, loss:1324.7347
tmp:26.14446704070854, loss:1427.987
tmp:26.118322573667832, loss:1373.9031
tmp:26.092204251094163, loss:1346.9102
tmp:26.06611204684307, loss:1264.7128
tmp:26.040045934796225, loss:1256.1388
tmp:26.01400588886143, loss:1323.3184
tmp:25.98799188297257, loss:1413.2867
tmp:25.962003891089598, loss:1234.6002
tmp:25.93604188719851, loss:1389.0221
tmp:25.91010584531131, loss:1306.648
tmp:25.884195739465998, loss:1536.2888
tmp:25.858311543726533, loss:1154.5776
tmp:25.832453232182807, loss:1236.658
tmp:25.806620778950624, loss:1306.6917
tmp:25.780814158171673, loss:1314.8186
tmp:25.7550333440135, loss:1243.111
tmp:25.72927831066949, loss:1287.6908
tmp:25.70354903235882, loss:1438.63
tmp:25.67784548332646, loss:1351.7368
tmp:25.652167637843135, loss:1358.2628
tmp:25.62651547020529, loss:1277.1224
tmp:25.600888954735087, loss:1413.5459
tmp:25.575288065780352, loss:1284.0701
tmp:25.54971277771457, loss:1314.1683
tmp:25.524163064936857, loss:1199.4513
tmp:25.49863890187192, loss:1139.6556
tmp:25.47314026297005, loss:1288.6471
tmp:25.447667122707077, loss:1226.2998
tmp:25.42221945558437, loss:1435.9243
tmp:25.396797236128783, loss:1340.585
tmp:25.371400438892653, loss:1336.3796
tmp:25.34602903845376, loss:1385.4894
tmp:25.32068300941531, loss:1233.3904
tmp:25.295362326405893, loss:1353.7036
tmp:25.270066964079486, loss:1282.138
tmp:25.244796897115407, loss:1215.1759
tmp:25.21955210021829, loss:1370.9404
tmp:25.194332548118073, loss:1428.1304
tmp:25.169138215569955, loss:1188.2291
tmp:25.143969077354384, loss:1390.3839
tmp:25.11882510827703, loss:1411.9807
tmp:25.093706283168753, loss:1173.0498
tmp:25.068612576885585, loss:1192.6963
tmp:25.0435439643087, loss:1424.7861
tmp:25.01850042034439, loss:1407.2355
tmp:24.993481919924047, loss:1361.4143
tmp:24.968488438004123, loss:1213.9248
tmp:24.943519949566117, loss:1213.0009
tmp:24.91857642961655, loss:1241.0137
tmp:24.893657853186934, loss:1392.436
tmp:24.868764195333746, loss:1253.9454
tmp:24.843895431138414, loss:1198.2708
tmp:24.819051535707274, loss:1540.5562
tmp:24.794232484171566, loss:1105.468
tmp:24.769438251687394, loss:1334.3558
tmp:24.744668813435705, loss:1187.739
tmp:24.71992414462227, loss:1391.0193
tmp:24.695204220477645, loss:1313.0157
tmp:24.670509016257167, loss:1304.2482
tmp:24.64583850724091, loss:1329.3834
tmp:24.62119266873367, loss:1300.1605
tmp:24.596571476064938, loss:1250.3446
tmp:24.571974904588874, loss:1253.0293
tmp:24.547402929684285, loss:1534.3401
tmp:24.5228555267546, loss:1240.6444
tmp:24.498332671227846, loss:1247.1249
tmp:24.473834338556617, loss:1400.7721
tmp:24.44936050421806, loss:1340.037
tmp:24.424911143713842, loss:1334.5038
tmp:24.400486232570127, loss:1208.7561
tmp:24.37608574633756, loss:1290.0624
tmp:24.351709660591222, loss:1307.839
tmp:24.32735795093063, loss:1256.7316
tmp:24.3030305929797, loss:1341.5763
tmp:24.27872756238672, loss:1360.7904
tmp:24.254448834824334, loss:1311.5497
tmp:24.23019438598951, loss:1243.5756
tmp:24.20596419160352, loss:1391.4998
tmp:24.181758227411915, loss:1166.5687
tmp:24.157576469184505, loss:1279.0757
tmp:24.13341889271532, loss:1513.0544
tmp:24.109285473822602, loss:1386.0178
tmp:24.08517618834878, loss:1354.4078
tmp:24.06109101216043, loss:1332.3159
tmp:24.037029921148267, loss:1434.4526
tmp:24.012992891227118, loss:1194.3165
tmp:23.98897989833589, loss:1305.5754
tmp:23.964990918437557, loss:1291.8391
tmp:23.94102592751912, loss:1263.4263
tmp:23.9170849015916, loss:1071.9556
tmp:23.89316781669001, loss:1246.0638
tmp:23.86927464887332, loss:1144.6583
tmp:23.845405374224445, loss:1281.9438
tmp:23.82155996885022, loss:1465.1777
tmp:23.79773840888137, loss:1265.2278
tmp:23.773940670472488, loss:1253.6549
tmp:23.750166729802014, loss:1399.9938
tmp:23.726416563072213, loss:1395.6161
tmp:23.70269014650914, loss:1370.5234
tmp:23.67898745636263, loss:1354.8594
tmp:23.655308468906266, loss:1240.7867
tmp:23.63165316043736, loss:1129.3495
tmp:23.608021507276924, loss:1324.2689
tmp:23.584413485769648, loss:1297.1523
tmp:23.56082907228388, loss:1237.5913
tmp:23.537268243211596, loss:1503.1665
tmp:23.513730974968386, loss:1337.1006
tmp:23.490217243993417, loss:1366.8715
tmp:23.466727026749425, loss:1240.6505
tmp:23.443260299722674, loss:1227.1659
tmp:23.419817039422952, loss:1191.6117
tmp:23.39639722238353, loss:1271.8966
tmp:23.373000825161146, loss:1509.6641
tmp:23.349627824335986, loss:1259.0813
tmp:23.32627819651165, loss:1145.3666
tmp:23.30295191831514, loss:1278.4325
tmp:23.279648966396827, loss:1274.3417
tmp:23.25636931743043, loss:1380.7432
tmp:23.233112948113, loss:1219.1742
tmp:23.209879835164887, loss:1365.7032
tmp:23.186669955329723, loss:1181.3302
tmp:23.163483285374394, loss:1287.7681
tmp:23.14031980208902, loss:1202.342
tmp:23.117179482286932, loss:1313.2867
tmp:23.094062302804645, loss:1184.764
tmp:23.07096824050184, loss:1154.0895
tmp:23.047897272261338, loss:1255.369
tmp:23.024849374989078, loss:1280.4984
tmp:23.00182452561409, loss:1243.9489
tmp:22.978822701088475, loss:1319.7526
tmp:22.955843878387387, loss:1198.9304
tmp:22.932888034509, loss:1180.4222
tmp:22.909955146474488, loss:1192.12
tmp:22.887045191328014, loss:1314.4254
tmp:22.864158146136685, loss:1301.538
tmp:22.841293987990547, loss:1305.1276
tmp:22.818452694002556, loss:1317.8254
tmp:22.79563424130855, loss:1171.3804
tmp:22.772838607067243, loss:1141.2318
tmp:22.750065768460175, loss:1422.1804
tmp:22.727315702691715, loss:1293.202
tmp:22.704588386989023, loss:1249.1116
tmp:22.681883798602033, loss:1339.9747
tmp:22.659201914803432, loss:1185.3958
tmp:22.63654271288863, loss:1111.0225
tmp:22.613906170175742, loss:1260.4723
tmp:22.591292264005567, loss:1341.4109
tmp:22.56870097174156, loss:1261.9604
tmp:22.546132270769817, loss:1146.512
tmp:22.52358613849905, loss:1272.9635
tmp:22.50106255236055, loss:1380.0161
tmp:22.47856148980819, loss:1360.3654
tmp:22.45608292831838, loss:1278.8276
tmp:22.433626845390062, loss:1291.8276
tmp:22.41119321854467, loss:1333.6119
tmp:22.388782025326126, loss:1170.9323
tmp:22.3663932433008, loss:1281.4232
tmp:22.3440268500575, loss:1219.9836
tmp:22.321682823207443, loss:1209.525
tmp:22.299361140384235, loss:1293.8375
tmp:22.27706177924385, loss:1237.0692
tmp:22.254784717464606, loss:1364.262
tmp:22.23252993274714, loss:1172.2554
tmp:22.210297402814394, loss:1290.4801
tmp:22.18808710541158, loss:1338.9985
tmp:22.165899018306167, loss:1307.7584
tmp:22.143733119287862, loss:1332.4513
tmp:22.121589386168573, loss:1142.6432
tmp:22.099467796782406, loss:1158.9515
tmp:22.077368328985624, loss:1412.5021
tmp:22.055290960656638, loss:1209.8198
tmp:22.03323566969598, loss:1310.0524
tmp:22.011202434026284, loss:1124.211
tmp:21.989191231592258, loss:1271.9261
tmp:21.967202040360664, loss:1228.4359
tmp:21.945234838320303, loss:1162.0242
tmp:21.923289603481983, loss:1261.8846
tmp:21.9013663138785, loss:1212.9124
tmp:21.87946494756462, loss:1272.1962
tmp:21.857585482617058, loss:1292.4656
tmp:21.83572789713444, loss:1304.4496
tmp:21.813892169237306, loss:1399.3229
tmp:21.792078277068068, loss:1246.3573
tmp:21.770286198791, loss:1267.3634
tmp:21.748515912592207, loss:1097.3458
tmp:21.726767396679616, loss:1292.9479
tmp:21.705040629282937, loss:1314.7045
tmp:21.683335588653655, loss:1203.5243
tmp:21.661652253065, loss:1051.9856
tmp:21.639990600811934, loss:1297.5089
tmp:21.618350610211124, loss:1307.0441
tmp:21.596732259600913, loss:1317.4092
tmp:21.575135527341313, loss:1241.7451
tmp:21.55356039181397, loss:1376.8356
tmp:21.532006831422155, loss:1299.5847
tmp:21.510474824590734, loss:1173.295
tmp:21.488964349766142, loss:1262.1824
tmp:21.467475385416375, loss:1264.578
tmp:21.446007910030957, loss:1143.92
tmp:21.424561902120924, loss:1207.1031
tmp:21.4031373402188, loss:1242.0867
tmp:21.381734202878583, loss:1160.4717
tmp:21.360352468675703, loss:1182.7732
tmp:21.338992116207027, loss:1267.141
tmp:21.31765312409082, loss:1443.7167
tmp:21.29633547096673, loss:1276.5127
tmp:21.275039135495764, loss:1146.3148
tmp:21.253764096360268, loss:1269.3295
tmp:21.232510332263907, loss:1367.7402
tmp:21.211277821931642, loss:1299.7239
tmp:21.190066544109712, loss:1073.4988
tmp:21.1688764775656, loss:1195.0222
tmp:21.147707601088033, loss:1326.265
tmp:21.126559893486945, loss:1167.4025
tmp:21.105433333593457, loss:1390.8109
tmp:21.08432790025986, loss:1272.6064
tmp:21.063243572359603, loss:1127.4592
tmp:21.042180328787243, loss:1233.0342
tmp:21.021138148458455, loss:1254.8441
tmp:21.000117010309996, loss:1318.5316
tmp:20.979116893299686, loss:1331.0256
tmp:20.958137776406385, loss:1286.7653
tmp:20.937179638629978, loss:1258.6542
tmp:20.91624245899135, loss:1078.9064
tmp:20.895326216532357, loss:1300.4694
tmp:20.874430890315825, loss:1205.3314
tmp:20.85355645942551, loss:1321.0365
tmp:20.832702902966084, loss:1007.71344
tmp:20.81187020006312, loss:1215.1837
tmp:20.791058329863056, loss:1336.4159
tmp:20.770267271533193, loss:1234.7943
tmp:20.74949700426166, loss:1141.4716
tmp:20.7287475072574, loss:1382.5425
tmp:20.708018759750143, loss:1399.673
tmp:20.68731074099039, loss:1289.2284
tmp:20.666623430249402, loss:1227.7931
tmp:20.645956806819154, loss:1206.0846
tmp:20.625310850012333, loss:1293.073
tmp:20.604685539162322, loss:1467.9801
tmp:20.58408085362316, loss:1185.9949
tmp:20.563496772769536, loss:1349.7463
tmp:20.542933275996766, loss:1100.0267
tmp:20.52239034272077, loss:1417.9222
tmp:20.50186795237805, loss:1215.8495
tmp:20.48136608442567, loss:1225.1422
tmp:20.460884718341244, loss:1249.8273
tmp:20.4404238336229, loss:1138.7936
tmp:20.41998340978928, loss:1198.3096
tmp:20.39956342637949, loss:1363.5498
tmp:20.37916386295311, loss:1098.0677
tmp:20.358784699090158, loss:1228.1698
tmp:20.338425914391067, loss:1363.1509
tmp:20.318087488476674, loss:1159.228
tmp:20.297769400988198, loss:1422.258
tmp:20.27747163158721, loss:1370.5603
tmp:20.257194159955624, loss:1155.0507
tmp:20.236936965795667, loss:1225.2933
tmp:20.216700028829873, loss:1289.1838
tmp:20.196483328801044, loss:1353.7959
tmp:20.176286845472244, loss:1275.0972
tmp:20.15611055862677, loss:1197.146
tmp:20.135954448068144, loss:1292.926
tmp:20.115818493620075, loss:1157.9113
tmp:20.095702675126457, loss:1167.6992
tmp:20.075606972451332, loss:1282.9636
tmp:20.05553136547888, loss:1182.613
tmp:20.035475834113402, loss:1261.379
tmp:20.01544035827929, loss:1145.557
tmp:19.99542491792101, loss:1318.4834
tmp:19.97542949300309, loss:1161.3251
tmp:19.95545406351009, loss:1167.2551
tmp:19.93549860944658, loss:1201.2634
tmp:19.915563110837134, loss:1299.1078
tmp:19.8956475477263, loss:1312.3916
tmp:19.87575190017857, loss:1240.635
tmp:19.85587614827839, loss:1200.1431
tmp:19.836020272130114, loss:1231.2155
tmp:19.816184251857983, loss:1344.9495
tmp:19.796368067606124, loss:1083.2059
tmp:19.77657169953852, loss:1211.6758
tmp:19.75679512783898, loss:1052.9751
tmp:19.73703833271114, loss:1262.8972
tmp:19.71730129437843, loss:1246.2882
tmp:19.697583993084052, loss:1273.7906
tmp:19.677886409090966, loss:1192.9839
tmp:19.658208522681875, loss:1228.3756
tmp:19.638550314159193, loss:1143.8815
tmp:19.618911763845034, loss:1275.5309
tmp:19.599292852081188, loss:1178.7029
tmp:19.579693559229106, loss:1168.5964
tmp:19.560113865669877, loss:1265.0657
tmp:19.540553751804207, loss:1088.8204
tmp:19.521013198052405, loss:1243.832
tmp:19.501492184854353, loss:1115.194
tmp:19.4819906926695, loss:1132.5709
tmp:19.46250870197683, loss:1095.7024
tmp:19.443046193274853, loss:1228.0479
tmp:19.42360314708158, loss:1154.4509
tmp:19.404179543934497, loss:1124.0931
tmp:19.384775364390563, loss:1108.5337
tmp:19.365390589026173, loss:1188.4429
tmp:19.346025198437147, loss:1125.6254
tmp:19.32667917323871, loss:1270.1847
tmp:19.30735249406547, loss:1156.9392
tmp:19.288045141571402, loss:1168.2965
tmp:19.26875709642983, loss:1198.6116
tmp:19.2494883393334, loss:1231.8602
tmp:19.230238850994066, loss:1343.9191
tmp:19.211008612143072, loss:1245.6057
tmp:19.19179760353093, loss:1403.8053
tmp:19.1726058059274, loss:1261.2047
tmp:19.153433200121473, loss:1188.9398
tmp:19.134279766921352, loss:1142.0308
tmp:19.115145487154432, loss:1273.5535
tmp:19.096030341667277, loss:1087.1289
tmp:19.07693431132561, loss:1171.9489
tmp:19.057857377014283, loss:1130.5398
tmp:19.03879951963727, loss:1173.8604
tmp:19.01976072011763, loss:1163.7053
tmp:19.000740959397515, loss:1247.5834
tmp:18.981740218438116, loss:1224.0736
tmp:18.962758478219676, loss:1084.7279
tmp:18.943795719741455, loss:1156.8741
tmp:18.924851924021713, loss:1207.4219
tmp:18.90592707209769, loss:1236.8069
tmp:18.887021145025592, loss:1474.3954
tmp:18.868134123880566, loss:1332.658
tmp:18.849265989756685, loss:1129.8502
tmp:18.830416723766927, loss:1259.4236
tmp:18.81158630704316, loss:1349.0782
tmp:18.79277472073612, loss:1138.1848
tmp:18.773981946015383, loss:1266.1293
tmp:18.755207964069367, loss:1232.7925
tmp:18.736452756105297, loss:1182.9309
tmp:18.717716303349192, loss:1279.5806
tmp:18.698998587045843, loss:1235.0493
tmp:18.680299588458798, loss:1323.9905
tmp:18.661619288870337, loss:1154.1304
tmp:18.642957669581467, loss:1106.3451
tmp:18.624314711911886, loss:1229.4108
tmp:18.605690397199975, loss:1288.3574
tmp:18.587084706802774, loss:1160.5564
tmp:18.568497622095972, loss:1218.1293
tmp:18.549929124473877, loss:1176.5072
tmp:18.531379195349402, loss:1250.1844
tmp:18.512847816154054, loss:1146.4983
tmp:18.4943349683379, loss:1302.2686
tmp:18.47584063336956, loss:1136.2256
tmp:18.457364792736193, loss:1123.0101
tmp:18.438907427943455, loss:1166.7063
tmp:18.420468520515513, loss:1120.5493
tmp:18.402048051995, loss:1399.7189
tmp:18.383646003943003, loss:1123.7815
tmp:18.36526235793906, loss:1309.2736
tmp:18.34689709558112, loss:1131.5995
tmp:18.328550198485537, loss:1397.1034
tmp:18.31022164828705, loss:1167.9885
tmp:18.291911426638762, loss:1289.212
tmp:18.273619515212122, loss:1101.677
tmp:18.25534589569691, loss:1275.8503
tmp:18.237090549801213, loss:1045.5513
tmp:18.218853459251413, loss:1133.7721
tmp:18.20063460579216, loss:1192.234
tmp:18.182433971186367, loss:1285.4039
tmp:18.16425153721518, loss:1173.6398
tmp:18.146087285677964, loss:1241.7767
tmp:18.127941198392286, loss:1244.0953
tmp:18.109813257193892, loss:1133.3706
tmp:18.091703443936698, loss:1275.7408
tmp:18.073611740492762, loss:1169.5624
tmp:18.055538128752268, loss:1200.0931
tmp:18.037482590623515, loss:1347.2667
tmp:18.01944510803289, loss:1165.2042
tmp:18.001425662924856, loss:1216.98
tmp:17.983424237261932, loss:1121.7047
tmp:17.96544081302467, loss:1126.8936
tmp:17.947475372211645, loss:1344.0809
tmp:17.929527896839435, loss:1172.8512
tmp:17.911598368942595, loss:1370.3892
tmp:17.89368677057365, loss:959.4062
tmp:17.875793083803078, loss:1185.9171
tmp:17.857917290719275, loss:1286.9448
tmp:17.840059373428556, loss:1282.0399
tmp:17.822219314055125, loss:1009.6997
tmp:17.80439709474107, loss:1104.5223
tmp:17.786592697646327, loss:1192.1362
tmp:17.76880610494868, loss:1228.6613
tmp:17.75103729884373, loss:1142.316
tmp:17.733286261544887, loss:1369.9148
tmp:17.71555297528334, loss:1169.0256
tmp:17.69783742230806, loss:1143.1425
tmp:17.68013958488575, loss:1131.3682
tmp:17.662459445300865, loss:1095.7068
tmp:17.644796985855564, loss:1095.1652
tmp:17.627152188869708, loss:1303.2455
tmp:17.60952503668084, loss:1187.3237
tmp:17.59191551164416, loss:1155.1993
tmp:17.574323596132515, loss:1155.1138
tmp:17.556749272536383, loss:1155.5631
tmp:17.539192523263846, loss:1144.7439
tmp:17.521653330740584, loss:1406.5872
tmp:17.504131677409845, loss:1115.0718
tmp:17.486627545732436, loss:1058.9944
tmp:17.469140918186703, loss:1290.8687
tmp:17.451671777268515, loss:1060.9536
tmp:17.434220105491246, loss:1170.4863
tmp:17.416785885385753, loss:1096.6345
tmp:17.39936909950037, loss:1122.0542
